ID;protocol;browser_type;login_attempts;duration;packet_size;encryption_used;ip_reputation_score;failed_logins;unusual_time_access;attack
1290;TCP;Chrome;3.0;190.88644598243548;577;AES;0.6366098704263;1;0;Y
1291;TCP;Chrome;4.0;1456.7971526744898;998;AES;0.7168044002872997;1;0;Y
1292;ICMP;Unknown;4.0;624.5322770236088;498;DES;0.2141835972207338;2;0;Y
1293;TCP;Safari;5.0;219.5097697014893;667;AES;0.4124506160293975;2;0;N
1294;TCP;Firefox;2.0;406.6901447645789;516;AES;0.1040662626176288;0;0;Y
1295;TCP;Chrome;4.0;454.4505503821472;480;AES;0.1866755470714255;0;0;N
1296;TCP;Chrome;5.0;1056.918573552771;683;;0.457214778196316;1;0;N
1297;TCP;Safari;4.0;745.1670939867058;441;AES;0.1857492942049182;1;0;N
1298;TCP;Chrome;6.0;1357.663556085252;553;AES;0.5531384927928091;2;0;N
1299;UDP;Unknown;4.0;404.41178444353386;564;AES;0.3891331114712399;1;0;Y
1300;TCP;Chrome;3.0;1088.783713851204;366;;0.1650694905492866;1;1;N
1301;UDP;Firefox;2.0;1259.273992867115;698;;0.4099222789587476;1;0;N
1302;TCP;Chrome;3.0;52.18079435723747;465;AES;0.3094207681401188;1;0;N
1303;TCP;Edge;2.0;376.82017330383337;348;;0.5625750617071547;1;0;N
1304;TCP;Safari;3.0;1737.1717310344532;607;DES;0.7371128545362794;0;0;Y
1305;TCP;Chrome;3.0;976.5586348089548;320;DES;0.0830127205145904;0;0;N
1306;UDP;Chrome;3.0;433.6416363601628;505;AES;0.4677466806319311;1;0;N
1307;TCP;Chrome;3.0;161.6677359660762;498;AES;0.1027876474744128;1;0;N
1308;TCP;Chrome;3.0;81.28148124753284;717;DES;0.3311013621179457;2;0;N
1309;ICMP;Chrome;5.0;208.4176113050136;594;AES;0.2675551455718656;2;0;N
1310;UDP;Firefox;2.0;224.50420107490268;494;;0.3273999572430718;2;0;N
1311;UDP;Edge;3.0;370.4693757417747;663;;0.1913945394906817;3;0;Y
1312;UDP;Safari;4.0;155.76309865206522;778;DES;0.3361760120514437;1;1;N
1313;TCP;Chrome;3.0;126.3037977788034;611;AES;0.4776920738327897;0;0;N
1314;UDP;Chrome;6.0;1486.354065456555;502;AES;0.5295833769300968;2;0;N
1315;TCP;Chrome;4.0;229.65326783632796;237;AES;0.4515195988708408;2;0;N
1316;UDP;Chrome;4.0;659.708632561346;286;;0.0266862616194486;5;0;Y
1317;UDP;Chrome;3.0;177.81469555273097;438;DES;0.6556151402718868;1;1;Y
1318;TCP;Chrome;4.0;541.4309799624739;378;AES;0.3297080802273774;3;1;Y
1319;UDP;Chrome;5.0;259.1582517005443;462;DES;0.4216298417329689;3;0;Y
1320;TCP;Chrome;2.0;72.6400094810122;511;AES;0.1460590720818468;4;0;Y
1321;TCP;Chrome;4.0;3221.7598829412177;605;AES;0.0871868442895137;4;0;Y
1322;TCP;Chrome;3.0;489.70529835229246;485;AES;0.2036664540785435;4;0;Y
1323;UDP;Chrome;2.0;399.4436616911257;597;;0.1082873270573682;3;0;Y
1324;TCP;Chrome;6.0;177.63745278883687;512;DES;0.4090511375910777;1;0;N
1325;TCP;Edge;5.0;547.1373023375444;104;AES;0.2126742045869209;1;0;N
1326;TCP;Firefox;5.0;806.7664524999379;312;AES;0.2175570802578995;4;0;Y
1327;ICMP;Chrome;4.0;290.6720603216195;471;AES;0.1500802126605195;1;0;N
1328;TCP;Firefox;5.0;523.7851259682151;258;DES;0.3880173586406611;3;0;Y
1329;UDP;Chrome;5.0;216.48277778411932;619;AES;0.0499507055782822;2;0;N
1330;UDP;Chrome;1.0;600.1348803000739;806;AES;0.334399134415825;3;0;Y
1331;TCP;Chrome;5.0;1237.9764557319215;743;AES;0.4864578456831812;2;1;N
1332;TCP;Edge;2.0;49.681999917381226;457;;0.3388581976157652;1;0;N
1333;UDP;Chrome;5.0;583.5817028316702;798;AES;0.4230919470795365;1;0;Y
1334;UDP;Chrome;1.0;407.8117258476397;529;;0.0296521334217679;2;0;N
1335;UDP;Chrome;3.0;61.5405524892325;432;AES;0.5228866579815273;0;0;N
1336;TCP;Edge;3.0;2257.5450635780285;377;;0.2119794312151569;1;1;N
1337;UDP;Firefox;8.0;240.71434567192836;439;DES;0.5668193695611835;0;0;Y
1338;TCP;Chrome;5.0;665.2132987023065;422;;0.3853729586377317;1;0;N
1339;TCP;Chrome;3.0;372.96260922058696;534;AES;0.2366049254444861;1;1;N
1340;UDP;Safari;3.0;253.01088268826365;532;AES;0.3473461159735859;3;0;Y
1341;TCP;Chrome;3.0;599.2335109181978;500;AES;0.6590344999312931;2;0;Y
1342;UDP;Chrome;4.0;934.4434568591092;587;AES;0.4282952942515906;2;1;N
1343;TCP;Edge;2.0;1231.6877285391554;738;;0.6524672244152208;2;1;Y
1344;UDP;Chrome;3.0;803.9324916240158;689;AES;0.3178728611391084;2;0;N
1345;TCP;Chrome;5.0;597.7380827622253;203;;0.4624259908398174;1;1;N
1346;TCP;Safari;4.0;1201.406010085986;64;DES;0.4776769841526028;3;1;Y
1347;UDP;Firefox;5.0;582.9463703787358;686;;0.213592379966624;0;0;N
1348;TCP;Chrome;3.0;2926.73721462945;226;AES;0.4544754033228202;0;0;N
1349;TCP;Firefox;5.0;598.489477395432;455;AES;0.2942930041428915;1;0;N
1350;ICMP;Chrome;10.0;305.2978690968466;265;AES;0.5734381118079216;3;0;Y
1351;TCP;Chrome;3.0;472.9953741727755;139;DES;0.6794078117643123;1;0;Y
1352;ICMP;Chrome;3.0;538.6600792943545;608;;0.0715492864618854;1;0;N
1353;TCP;Firefox;4.0;266.6860919049359;651;AES;0.2905704449030342;1;0;N
1354;TCP;Chrome;1.0;138.2862955238884;384;DES;0.1058207821838224;3;0;Y
1355;UDP;Chrome;5.0;451.6391285149424;64;AES;0.3913682352147892;2;0;N
1356;TCP;Safari;5.0;1818.675983030409;390;;0.151872465107094;0;0;N
1357;TCP;Edge;3.0;236.06743845585703;578;;0.2420363492346039;1;0;N
1358;TCP;Unknown;2.0;359.306249390528;204;AES;0.1138775550146475;1;0;N
1359;UDP;Chrome;3.0;1134.138913657575;536;DES;0.7473791454541496;1;0;Y
1360;TCP;Chrome;6.0;68.68450923278195;496;DES;0.6608576661587047;0;0;Y
1361;TCP;Unknown;4.0;1394.698027924579;615;DES;0.6095666652927529;3;0;Y
1362;TCP;Chrome;3.0;1019.1695615911522;523;AES;0.4457085241482665;1;1;N
1363;TCP;Firefox;3.0;638.3869614993336;305;;0.0509098061846748;1;0;Y
1364;TCP;Safari;1.0;188.05023763293948;739;AES;0.5801252745339603;0;0;N
1365;TCP;Edge;5.0;77.80679505563582;468;DES;0.1043340891005957;1;0;Y
1366;TCP;Chrome;3.0;210.8798950202106;494;AES;0.4818684750132722;2;0;N
1367;TCP;Firefox;5.0;1146.6928063048656;313;DES;0.5736707436774533;3;0;Y
1368;TCP;Chrome;2.0;2168.377934201231;411;;0.2867922031137668;3;0;Y
1369;TCP;Chrome;6.0;1071.1872940449996;323;AES;0.236019054703773;1;0;N
1370;TCP;Firefox;5.0;599.9721822039082;465;;0.4703939983568622;2;1;Y
1371;UDP;Unknown;3.0;2407.5848830353343;842;AES;0.5969403258350101;0;0;N
1372;TCP;Chrome;7.0;1410.8517911100064;225;AES;0.2444806568418717;1;0;Y
1373;TCP;Firefox;3.0;853.312663168801;177;AES;0.3364653767835915;1;0;N
1374;TCP;Chrome;;30.913412704485765;794;DES;0.3429712416216658;2;0;N
1375;TCP;Unknown;2.0;271.44252100168165;458;AES;0.3659039322607189;3;0;Y
1376;UDP;Firefox;6.0;294.7783757590417;366;;0.1727565612566024;3;1;Y
1377;ICMP;Chrome;4.0;341.2430513012993;707;AES;0.343251467764572;0;0;N
1378;TCP;Edge;5.0;394.63176729185983;378;DES;0.4488330641567646;1;0;N
1379;TCP;Chrome;6.0;2242.362762883165;865;DES;0.1577156824675843;2;0;N
1380;TCP;Chrome;6.0;1083.4410192445575;635;AES;0.4009351107504893;2;0;N
1381;TCP;Chrome;1.0;941.9555498398277;402;;0.743237543706558;1;0;Y
1382;UDP;Firefox;5.0;444.8187408969717;931;AES;0.095712089581169;0;1;N
1383;TCP;Chrome;6.0;329.44768350436453;378;;0.0177008954958909;2;0;N
1384;TCP;Chrome;5.0;101.883326149384;648;AES;0.4406933972682556;3;0;Y
1385;TCP;Unknown;5.0;483.3701510937682;559;AES;0.4158646060406734;3;1;Y
1386;UDP;Chrome;4.0;183.87513445165163;760;;0.1975339085505994;3;0;Y
1387;TCP;Chrome;5.0;396.76327579201296;812;DES;0.4003244898030599;2;0;N
1388;UDP;Chrome;1.0;136.0531765571326;506;DES;0.1602058911632726;1;0;N
1389;TCP;Unknown;4.0;337.2706045014896;349;AES;0.5898642540823908;1;1;Y
1390;TCP;Chrome;9.0;35.144264586613154;591;AES;0.4795384720823225;0;1;Y
1391;UDP;Chrome;7.0;4.833130879575659;364;DES;0.4702036781399384;2;0;Y
1392;TCP;Chrome;3.0;1631.618229349388;902;DES;0.6514679172564118;2;0;Y
1393;TCP;Edge;6.0;820.1350680222497;527;AES;0.4080206767582432;2;1;N
1394;TCP;Edge;2.0;708.7385318884352;426;AES;0.3152818683271012;2;0;N
1395;TCP;Firefox;5.0;576.8983281264722;536;;0.351415448741292;2;0;N
1396;TCP;Edge;4.0;1037.833560778338;230;;0.4948584866250112;0;0;N
1397;UDP;Safari;5.0;1065.9469315516476;305;AES;0.3924344078847526;1;0;Y
1398;TCP;Edge;2.0;2189.794164128307;740;DES;0.3885182801608411;1;0;Y
1399;UDP;Firefox;3.0;224.20563175508968;368;AES;0.446884084977576;1;0;N
1400;TCP;Edge;5.0;1230.4339005700465;290;;0.2728722018612253;0;0;N
1401;TCP;Unknown;2.0;3782.570243548256;607;AES;0.3208603042334986;1;1;Y
1402;TCP;Firefox;6.0;23.56105866683846;737;DES;0.2873859631826581;3;0;Y
1403;UDP;Firefox;4.0;374.7053012585219;643;DES;0.0541122110194938;0;0;N
1404;UDP;Chrome;2.0;458.21169964753005;699;AES;0.1521074027596725;2;0;N
1405;UDP;Chrome;2.0;1380.0241721063162;348;DES;0.5254088719032235;1;0;N
1406;TCP;Unknown;5.0;11.070984326559005;215;AES;0.2585858354357808;1;0;Y
1407;TCP;Edge;2.0;730.2764030651301;800;AES;0.1772942278537421;1;0;N
1408;TCP;Chrome;2.0;1784.7982533575992;435;AES;0.6492116291818781;0;0;Y
1409;UDP;Chrome;4.0;127.78489848431973;449;;0.2011689664597129;0;0;N
1410;TCP;Chrome;5.0;98.2527990117393;765;;0.5997026098189756;1;0;N
1411;TCP;Chrome;3.0;6761.2693426387705;611;;0.3125109484824412;3;0;Y
1412;TCP;Unknown;4.0;1398.7712001087357;591;;0.3475610758304687;3;0;Y
1413;TCP;Edge;4.0;956.3237338024647;933;AES;0.314082773558143;1;0;N
1414;TCP;Edge;5.0;407.3032943774713;371;AES;0.2534518527029384;3;0;Y
1415;UDP;Firefox;3.0;1539.116070273807;685;;0.0875278260707042;0;0;N
1416;TCP;Edge;3.0;2048.8049711308213;511;AES;0.3287024543664125;3;0;Y
1417;UDP;Chrome;6.0;1054.6351157451693;553;;0.4587498924315273;2;0;N
1418;UDP;Unknown;5.0;406.1242300063005;805;DES;0.1416443664125976;0;1;Y
1419;TCP;Firefox;8.0;700.7663326293399;601;DES;0.2915530435699336;0;0;Y
1420;TCP;Chrome;2.0;82.97150855043766;607;AES;0.0966782441971823;0;0;N
1421;TCP;Unknown;6.0;137.59966581234946;714;AES;0.1252116019192299;0;0;Y
1422;UDP;Chrome;6.0;1222.4240218487291;427;DES;0.6586821990296807;2;1;Y
1423;TCP;Firefox;6.0;23.803006049442672;332;AES;0.191946488079701;2;0;N
1424;TCP;Edge;4.0;40.35786694732867;291;AES;0.1214385082236264;3;0;Y
1425;TCP;Chrome;4.0;567.4594486045435;106;AES;0.2963641371945084;1;0;Y
1426;TCP;Edge;4.0;149.57397106935687;911;DES;0.2690925555393349;2;0;Y
1427;TCP;Firefox;1.0;278.176780672036;279;DES;0.130548382974043;0;1;N
1428;TCP;Chrome;2.0;407.10391405944586;455;AES;0.2268503641311217;1;0;Y
1429;UDP;Chrome;5.0;590.9432002188861;444;AES;0.5064805348445715;1;0;N
1430;UDP;Edge;5.0;266.74039396134657;561;AES;0.1801434142179838;1;0;Y
1431;TCP;Safari;5.0;528.6159709369999;663;AES;0.830185527441351;2;0;Y
1432;TCP;Chrome;3.0;370.498147192351;672;AES;0.4529560216207852;2;0;N
1433;UDP;Firefox;4.0;67.60240700264632;383;DES;0.5786446030330827;0;0;N
1434;TCP;Chrome;8.0;1614.6915015158547;466;DES;0.352138107398865;3;0;Y
1435;UDP;Edge;7.0;264.3223652057747;556;DES;0.4282816864395425;1;0;Y
1436;TCP;Edge;1.0;752.0022558707449;450;DES;0.3541371684828047;1;0;N
1437;TCP;Firefox;5.0;674.8044500385429;821;DES;0.1834804827636087;1;0;N
1438;TCP;Chrome;5.0;177.68205700726676;598;AES;0.2092629954711121;2;0;N
1439;TCP;Firefox;2.0;24.33286811748944;646;AES;0.5471923005646124;3;0;Y
1440;UDP;Chrome;6.0;1555.544917601715;632;AES;0.3920185994726863;1;0;N
1441;TCP;Firefox;3.0;550.8300258294961;734;;0.0810103177109249;1;0;N
1442;TCP;Chrome;4.0;428.18689165403214;536;AES;0.6860929298043453;1;1;Y
1443;TCP;Chrome;1.0;1151.4541083221063;240;;0.2098568377409245;2;0;N
1444;UDP;Chrome;8.0;26.976913712603245;579;DES;0.3766186073138939;2;1;Y
1445;TCP;Chrome;2.0;1159.2690285153158;369;DES;0.208786143800464;1;0;N
1446;UDP;Chrome;2.0;420.63563201964087;394;AES;0.225427060595859;1;0;N
1447;TCP;Chrome;5.0;641.6979645126996;617;DES;0.7089452360964511;1;0;Y
1448;TCP;Edge;3.0;1116.8793874884468;747;AES;0.349826275056007;2;1;N
1449;UDP;Chrome;4.0;633.1560973862515;504;AES;0.2575644249345217;2;0;N
1450;TCP;Edge;6.0;51.010021859421386;561;AES;0.0855227806869903;3;0;Y
1451;TCP;Chrome;3.0;1043.3318523282694;840;;0.435210424830468;1;0;N
1452;TCP;Safari;8.0;1234.7015681144862;548;DES;0.156800047311547;2;0;Y
1453;TCP;Edge;5.0;495.75851802445294;1020;DES;0.1674218529206272;2;1;N
1454;TCP;Chrome;1.0;462.5122181440255;613;;0.4834948103259732;0;0;Y
1455;TCP;Edge;4.0;232.20222940443276;147;DES;0.4967765529895125;1;0;N
1456;TCP;Chrome;1.0;826.6254691726461;650;AES;0.4381815454385795;0;0;N
1457;TCP;Safari;4.0;1709.578656142751;576;;0.6206748949123666;1;0;Y
1458;TCP;Chrome;3.0;853.6182049268755;757;AES;0.191664882647441;0;0;N
1459;TCP;Firefox;3.0;1180.3624096609558;634;AES;0.1563483259690776;1;0;N
1460;ICMP;Chrome;4.0;1453.4434868714227;472;AES;0.5518658355803336;4;0;Y
1461;UDP;Chrome;4.0;205.09577516352303;255;DES;0.2656916041577922;3;0;Y
1462;TCP;Chrome;2.0;411.4712096169462;458;;0.0754449142766218;1;0;Y
1463;TCP;Chrome;4.0;458.1035406248243;329;DES;0.5731663220837854;2;0;Y
1464;UDP;Firefox;3.0;654.7875992629982;383;AES;0.2862952257228551;2;1;N
1465;TCP;Edge;3.0;40.34619188903028;617;DES;0.1702019268415822;1;0;N
1466;TCP;Chrome;6.0;710.1765579869317;833;DES;0.5408082707248444;2;0;N
1467;UDP;Chrome;5.0;74.14980352352593;578;DES;0.3030694023653494;1;0;N
1468;TCP;Chrome;5.0;1314.2712216060418;260;AES;0.0685156889331839;1;0;N
1469;TCP;Chrome;3.0;2637.9454447230914;588;AES;0.415924852594943;1;0;Y
1470;ICMP;Firefox;3.0;273.7207505790016;739;AES;0.478589351371305;2;0;N
1471;TCP;Chrome;5.0;565.1725836918577;378;DES;0.5573969880148714;1;1;N
1472;TCP;Edge;1.0;1386.132547572445;473;DES;0.4586975631198248;3;0;Y
1473;TCP;Chrome;3.0;302.2651740635522;502;DES;0.2065089291469599;3;0;Y
1474;TCP;Chrome;3.0;137.36902194917775;343;AES;0.2193162196546272;4;0;Y
1475;UDP;Chrome;;1074.779563816397;629;AES;0.4867758857414118;0;0;Y
1476;TCP;Chrome;3.0;958.8211201074488;475;DES;0.2977353749104231;2;0;N
1477;TCP;Chrome;6.0;675.0745941531006;583;AES;0.1896674099960181;1;0;N
1478;UDP;Firefox;3.0;2312.1872681468703;322;DES;0.419124249177619;0;1;N
1479;TCP;Firefox;6.0;2483.051475273273;412;;0.4589542302107305;1;0;N
1480;TCP;Firefox;7.0;1581.7935320928373;644;AES;0.2612125174602422;3;0;Y
1481;TCP;Firefox;5.0;277.402418280509;425;AES;0.0826563530004658;1;0;N
1482;TCP;Chrome;3.0;204.29162387857312;845;;0.1985869603709636;1;0;N
1483;TCP;Firefox;1.0;1445.04717398154;420;AES;0.4157566394401047;2;0;N
1484;UDP;Firefox;3.0;842.9743715471227;544;;0.3831593527046391;3;0;Y
1485;UDP;Firefox;1.0;403.5118099216231;686;;0.1672820105409437;0;0;N
1486;TCP;Edge;5.0;421.776060527956;216;AES;0.3629934167691416;2;0;N
1487;TCP;Edge;1.0;1535.6679974614017;147;DES;0.4407884460100666;1;0;N
1488;TCP;Chrome;9.0;142.58133453978778;194;AES;0.3558945527984899;2;0;Y
1489;TCP;Chrome;8.0;2305.543100698941;752;AES;0.1143707296570346;1;0;Y
1490;TCP;Chrome;5.0;802.384187107719;389;DES;0.3640929410707033;2;0;N
1491;UDP;Edge;3.0;1253.7073091933016;1011;AES;0.3821041707849488;2;0;N
1492;TCP;Chrome;6.0;370.7295117203535;387;;0.2378970921903603;4;0;Y
1493;TCP;Firefox;3.0;707.245419054981;536;DES;0.4223827735090362;1;0;N
1494;TCP;Chrome;4.0;1109.0050701506696;808;DES;0.5461995284823109;0;0;N
1495;TCP;Chrome;2.0;456.9276908837665;901;AES;0.7753330279961586;2;0;Y
1496;TCP;Firefox;2.0;535.4450630968006;912;DES;0.2841379526390425;2;0;N
1497;TCP;Chrome;3.0;697.9718742719053;741;AES;0.273871486416281;3;0;Y
1498;TCP;Chrome;4.0;52.40515713579983;704;DES;0.3276001724570959;2;1;N
1499;TCP;Firefox;5.0;1591.3094004498828;618;;0.5136805772162819;2;1;Y
1500;TCP;Edge;6.0;1611.9900338065356;655;AES;0.2127524583948634;3;0;Y
1501;TCP;Chrome;3.0;264.3799983926953;389;AES;0.3004957262406363;0;0;N
1502;TCP;Safari;1.0;1695.0286147242468;336;AES;0.318144072416305;2;0;Y
1503;UDP;Firefox;5.0;1093.804781909109;499;;0.3993772041077486;1;1;N
1504;TCP;Firefox;1.0;528.0661607855471;465;DES;0.283084330725719;1;0;N
1505;TCP;Chrome;3.0;341.87908581677164;409;DES;0.0703140990276728;1;0;N
1506;TCP;Chrome;2.0;407.8328209885401;639;DES;0.551329130259661;2;0;N
1507;UDP;Firefox;4.0;611.5752074531434;691;;0.2781600747709155;0;0;Y
1508;TCP;Edge;2.0;425.5314166775624;517;AES;0.3729973963772297;1;0;N
1509;TCP;Firefox;5.0;436.1105308177389;795;;0.2117924533166309;1;0;N
1510;TCP;Firefox;3.0;181.6443277555429;271;;0.3803183925518214;1;0;N
1511;TCP;Unknown;5.0;984.2862927339798;461;AES;0.4576976337920447;0;0;Y
1512;TCP;Chrome;2.0;752.4494711970212;356;AES;0.4627966489532664;1;0;N
1513;TCP;Edge;;3852.859853658829;126;;0.3389714013609774;0;0;Y
1514;UDP;Chrome;3.0;121.81654908731844;483;;0.1109020943303326;1;0;N
1515;TCP;Chrome;3.0;96.59444361587418;475;;0.4387463149403053;3;0;Y
1516;TCP;Chrome;1.0;580.4244033831209;802;DES;0.5704987186960179;2;0;Y
1517;TCP;Unknown;1.0;131.89100092990046;626;AES;0.2798718112716565;1;0;N
1518;TCP;Unknown;6.0;754.5620036706379;295;AES;0.4293385193412471;2;0;Y
1519;TCP;Unknown;3.0;174.63935203143996;870;;0.6047282518263469;2;0;Y
1520;UDP;Firefox;5.0;527.7675992048404;744;DES;0.82908358515557;1;0;Y
1521;ICMP;Chrome;1.0;755.9815186538606;616;AES;0.4048105244795297;0;0;N
1522;TCP;Firefox;5.0;490.0516295171233;454;AES;0.3538437996988091;2;0;N
1523;TCP;Chrome;4.0;308.51269612720307;308;AES;0.276686852809841;0;0;N
1524;TCP;Chrome;2.0;1219.7689508693766;425;AES;0.5880386155658461;1;0;Y
1525;TCP;Firefox;3.0;1542.9326883370736;717;;0.6193592306171372;2;0;Y
1526;TCP;Edge;4.0;260.6393319789215;876;;0.308443045194641;2;0;N
1527;UDP;Unknown;6.0;1343.003531900595;808;;0.2378567172224555;3;0;Y
1528;UDP;Chrome;1.0;397.5829096435339;402;AES;0.5050058125713724;2;0;N
1529;TCP;Edge;2.0;534.9566743304838;276;AES;0.3271968500534586;2;0;N
1530;TCP;Chrome;5.0;210.91173731054576;528;AES;0.1542772586379546;1;0;N
1531;TCP;Chrome;5.0;786.2089493536471;146;AES;0.4916705050579039;1;0;N
1532;TCP;Unknown;4.0;85.1125851645273;564;AES;0.3287016311833027;1;0;Y
1533;TCP;Safari;4.0;716.4800657985282;470;;0.1513009992793889;0;0;N
1534;TCP;Chrome;2.0;3661.8947554511856;406;;0.0433394931847965;4;0;Y
1535;TCP;Safari;1.0;1120.2052881157194;181;AES;0.0613500892922594;1;0;Y
1536;TCP;Chrome;4.0;1803.3354934917545;602;AES;0.4204689883888887;3;0;Y
1537;TCP;Edge;5.0;499.188798614376;393;AES;0.1040916449746649;3;0;Y
1538;UDP;Chrome;3.0;122.61916902135262;266;DES;0.5228463515952222;0;0;Y
1539;TCP;Firefox;3.0;272.2610442932988;64;DES;0.350237893369429;2;0;Y
1540;TCP;Edge;1.0;40.21793607777132;494;DES;0.0924640396135606;3;0;Y
1541;TCP;Edge;4.0;557.4205604299168;854;;0.3382844749595341;1;1;N
1542;TCP;Chrome;2.0;839.0966260620175;832;AES;0.6254944765659667;0;0;Y
1543;TCP;Chrome;3.0;441.9896347079636;408;AES;0.3152613249543995;1;0;N
1544;TCP;Edge;9.0;662.6328561889029;379;AES;0.4395875654381708;1;1;Y
1545;TCP;Chrome;4.0;309.3565860428452;593;AES;0.6639318759323026;3;1;Y
1546;TCP;Firefox;3.0;71.81556906870442;300;DES;0.3963353101142379;2;0;Y
1547;ICMP;Chrome;2.0;452.5056691145379;560;AES;0.0781786204933346;1;0;N
1548;TCP;Unknown;7.0;634.9006750300607;653;AES;0.5088030752631405;2;0;Y
1549;TCP;Chrome;1.0;3242.6293419446524;745;DES;0.0932482514715349;1;1;Y
1550;TCP;Firefox;3.0;341.2775419321193;479;DES;0.1103649415104874;3;0;Y
1551;TCP;Edge;3.0;905.9909117822968;459;AES;0.4087340244686437;2;1;N
1552;UDP;Chrome;5.0;1383.5887943251623;324;AES;0.5715413464990278;2;0;N
1553;TCP;Firefox;3.0;326.8447771778506;334;AES;0.3030002240202811;0;0;N
1554;TCP;Unknown;1.0;2126.6225768249446;454;;0.3784835359379972;2;0;N
1555;TCP;Safari;6.0;330.9969863389321;573;AES;0.4873701326201242;2;1;N
1556;TCP;Chrome;4.0;2800.044857333085;682;AES;0.2946202980245542;2;0;N
1557;UDP;Unknown;5.0;1.7273978962361003;339;DES;0.3368047294165608;1;1;Y
1558;TCP;Unknown;1.0;804.4764951340227;798;AES;0.1974905307953174;2;0;N
1559;TCP;Chrome;3.0;1248.2372869852975;445;AES;0.2316966179425567;2;1;N
1560;UDP;Chrome;5.0;262.8703885703947;495;AES;0.1707024892817523;0;0;N
1561;UDP;Chrome;3.0;99.58961208856104;350;AES;0.3473526245998338;2;0;N
1562;TCP;Chrome;1.0;19.736211797132427;64;;0.6044509522842546;2;1;Y
1563;TCP;Chrome;3.0;61.85647763203356;676;DES;0.3724163876739038;1;0;N
1564;TCP;Chrome;2.0;626.5171061483347;647;AES;0.1736377837740099;1;0;Y
1565;TCP;Chrome;6.0;1461.9129828099751;443;DES;0.3276585689220407;2;0;N
1566;ICMP;Chrome;4.0;52.16933648135791;513;AES;0.3559012645130199;0;0;N
1567;TCP;Chrome;4.0;96.0909397279814;603;AES;0.2745007081165332;2;0;N
1568;TCP;Chrome;;4.092853515788738;187;AES;0.1166285765621952;0;0;N
1569;UDP;Chrome;;265.3377070711268;394;DES;0.4021632962200702;1;0;N
1570;TCP;Firefox;5.0;2033.1448893408176;658;AES;0.3531652221365268;3;0;Y
1571;TCP;Edge;5.0;258.6894022709613;249;DES;0.2368533590957952;3;0;Y
1572;UDP;Chrome;8.0;465.0191388288251;558;;0.2372374421713462;0;0;Y
1573;UDP;Safari;8.0;157.74422220797857;228;AES;0.2316147585914288;2;1;Y
1574;UDP;Chrome;5.0;98.89611355433328;593;DES;0.1286422849217041;0;1;N
1575;TCP;Chrome;5.0;161.10021379724242;492;;0.3197853704981774;2;0;Y
1576;UDP;Chrome;4.0;189.0162999281516;176;;0.2609551533269551;2;0;N
1577;TCP;Firefox;3.0;111.67528488620697;732;DES;0.3306721023889495;1;1;N
1578;TCP;Chrome;;1254.4564175080086;353;DES;0.1623249510486968;1;0;N
1579;ICMP;Firefox;3.0;518.9148776977269;337;DES;0.42836272009582;2;0;N
1580;TCP;Chrome;5.0;620.8221365187828;540;;0.4853463551840439;1;0;N
1581;UDP;Chrome;1.0;375.5557647524503;729;AES;0.3769907088322497;1;0;Y
1582;TCP;Chrome;8.0;189.3304646098443;296;DES;0.6151407226452393;3;0;Y
1583;TCP;Edge;4.0;78.88595263697893;512;AES;0.3974635128756001;0;0;N
1584;UDP;Chrome;3.0;63.17024210739286;585;AES;0.4899795589855195;2;0;N
1585;TCP;Chrome;4.0;163.79315651661898;638;DES;0.4744853041273177;1;0;N
1586;TCP;Firefox;4.0;1518.636237828504;535;DES;0.4745843838570486;2;0;N
1587;TCP;Edge;3.0;195.2335163210581;426;AES;0.4701638615048285;1;0;N
1588;UDP;Firefox;4.0;350.58023880545187;334;AES;0.2074666677229808;2;0;Y
1589;TCP;Firefox;7.0;680.3118434186658;517;AES;0.8189231788716298;1;0;Y
1590;TCP;Unknown;3.0;572.9903536535492;285;;0.6770877935999496;2;1;Y
1591;TCP;Edge;3.0;876.8619147408581;64;AES;0.4683121378626915;2;1;N
1592;UDP;Chrome;5.0;172.84977613270925;587;AES;0.2793193971085466;1;0;Y
1593;UDP;Chrome;8.0;593.9521771463765;680;;0.3265634724035078;1;0;Y
1594;UDP;Edge;4.0;1167.9498256740137;64;DES;0.3344382541524628;3;0;Y
1595;TCP;Edge;3.0;392.1741530629778;298;;0.0198100585677525;1;0;N
1596;TCP;Chrome;5.0;2857.429101510847;623;;0.1972180521743293;1;0;N
1597;TCP;Edge;2.0;690.1041158851498;911;AES;0.2129873187838886;2;0;N
1598;TCP;Firefox;4.0;898.7172566018775;504;DES;0.1725701099211534;2;1;N
1599;TCP;Chrome;6.0;491.5985550372557;354;DES;0.3395987696483039;0;0;N
1600;ICMP;Chrome;6.0;1560.7027023682645;463;DES;0.4066715093772398;2;1;N
1601;UDP;Edge;4.0;480.43532798602274;774;DES;0.1890310573748868;3;0;Y
1602;TCP;Firefox;2.0;2281.7255823601618;370;AES;0.2007796316911627;1;0;N
1603;TCP;Chrome;4.0;293.94670774370934;340;;0.1095090481415943;2;0;N
1604;UDP;Chrome;7.0;1606.8549344962755;403;AES;0.0511851132296804;1;0;Y
1605;TCP;Firefox;6.0;815.8848959601764;309;AES;0.1157917882863283;0;0;N
1606;TCP;Chrome;6.0;1283.7779160088403;524;AES;0.1317478987529468;1;1;N
1607;TCP;Chrome;6.0;30.74428923204413;824;DES;0.2957777946905542;2;0;N
